underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2004-01-02,SYG,2004-01-17,600.000,c,0.00,0.00,0.00,0.00,0,1,506.50,1,508.50,1107.80,1107.80,1,509.00,1,511.00,1108.49,1108.49,0.00,1,0
^SPX,2004-01-02,SYG,2004-01-17,600.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,131,0
^SPX,2004-01-02,SYG,2004-01-17,625.000,c,0.00,0.00,0.00,0.00,0,1,481.50,1,483.50,1107.80,1107.80,1,484.00,1,486.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SYG,2004-01-17,625.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,100,0
^SPX,2004-01-02,SYG,2004-01-17,650.000,c,0.00,0.00,0.00,0.00,0,1,456.50,1,458.50,1107.80,1107.80,1,459.00,1,461.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SYG,2004-01-17,650.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,675,0
^SPX,2004-01-02,SYG,2004-01-17,675.000,c,0.00,0.00,0.00,0.00,0,1,431.50,1,433.50,1107.80,1107.80,1,434.00,1,436.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SYG,2004-01-17,675.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPZ,2004-01-17,700.000,c,0.00,0.00,0.00,0.00,0,1,406.30,1,408.30,1107.80,1107.80,1,409.00,1,411.00,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPZ,2004-01-17,700.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,2092,0
^SPX,2004-01-02,SPZ,2004-01-17,725.000,c,0.00,0.00,0.00,0.00,0,1,381.30,1,383.30,1107.80,1107.80,1,383.80,1,385.80,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPZ,2004-01-17,725.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,250,0
^SPX,2004-01-02,SPZ,2004-01-17,750.000,c,0.00,0.00,0.00,0.00,0,1,356.30,1,358.30,1107.80,1107.80,1,359.10,1,361.10,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPZ,2004-01-17,750.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,8275,0
^SPX,2004-01-02,SPZ,2004-01-17,775.000,c,0.00,0.00,0.00,0.00,0,1,331.60,1,333.60,1107.80,1107.80,1,333.80,1,335.80,1108.49,1108.49,0.00,10,0
^SPX,2004-01-02,SPZ,2004-01-17,775.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.00,700,0
^SPX,2004-01-02,SPX,2004-01-17,800.000,c,0.00,0.00,0.00,0.00,0,1,306.30,1,308.30,1107.80,1107.80,1,309.10,1,311.10,1108.49,1108.49,0.00,1,0
^SPX,2004-01-02,SPX,2004-01-17,800.000,p,0.00,0.00,0.00,0.00,0,0,0.00,1000,0.05,1107.80,1107.80,0,0.00,1000,0.05,1108.49,1108.49,0.00,16063,0
^SPX,2004-01-02,SPX,2004-01-17,825.000,c,0.00,0.00,0.00,0.00,0,1,281.30,1,283.30,1107.80,1107.80,1,284.10,1,286.10,1108.49,1108.49,0.00,101,0
^SPX,2004-01-02,SPX,2004-01-17,825.000,p,0.00,0.00,0.00,0.00,0,0,0.00,10,0.10,1107.80,1107.80,0,0.00,10,0.10,1108.49,1108.49,0.00,1872,0
^SPX,2004-01-02,SPX,2004-01-17,850.000,c,0.00,0.00,0.00,0.00,0,1,256.40,1,258.40,1107.80,1107.80,1,258.90,1,260.90,1108.49,1108.49,0.00,2,0
^SPX,2004-01-02,SPX,2004-01-17,850.000,p,0.10,0.10,0.10,0.10,50,10,0.05,10,0.15,1107.80,1107.80,10,0.05,10,0.15,1108.49,1108.49,0.10,3495,0
^SPX,2004-01-02,SPX,2004-01-17,875.000,c,0.00,0.00,0.00,0.00,0,1,231.40,1,233.40,1107.80,1107.80,1,234.10,1,236.10,1108.49,1108.49,0.00,11,0
^SPX,2004-01-02,SPX,2004-01-17,875.000,p,0.10,0.10,0.10,0.10,25,15,0.05,10,0.20,1107.80,1107.80,3,0.10,10,0.20,1108.49,1108.49,0.10,4528,0
^SPX,2004-01-02,SXB,2004-01-17,900.000,c,214.50,214.50,214.50,214.50,5,1,206.50,1,208.50,1107.80,1107.80,1,209.00,1,211.00,1108.49,1108.49,214.50,115,0
^SPX,2004-01-02,SXB,2004-01-17,900.000,p,0.10,0.15,0.10,0.15,1283,2,0.10,10,0.20,1107.80,1107.80,2,0.10,10,0.20,1108.49,1108.49,0.11,14507,0
^SPX,2004-01-02,SXB,2004-01-17,925.000,c,192.50,192.50,192.50,192.50,200,1,181.50,1,183.50,1107.80,1107.80,1,184.30,1,186.30,1108.49,1108.49,192.50,1070,0
^SPX,2004-01-02,SXB,2004-01-17,925.000,p,0.25,0.30,0.25,0.25,1066,300,0.15,50,0.50,1107.80,1107.80,300,0.15,50,0.50,1108.49,1108.49,0.26,10832,0
^SPX,2004-01-02,SXB,2004-01-17,935.000,c,0.00,0.00,0.00,0.00,0,1,171.60,1,173.60,1107.80,1107.80,1,174.30,1,176.30,1108.49,1108.49,0.00,22,0
^SPX,2004-01-02,SXB,2004-01-17,935.000,p,0.00,0.00,0.00,0.00,0,10,0.05,50,0.50,1107.80,1107.80,10,0.05,50,0.50,1108.49,1108.49,0.00,1274,0
^SPX,2004-01-02,SXB,2004-01-17,950.000,c,169.00,169.00,164.60,164.60,88,1,156.70,1,158.70,1107.80,1107.80,1,159.40,1,161.40,1108.49,1108.49,166.98,2425,0
^SPX,2004-01-02,SXB,2004-01-17,950.000,p,0.45,0.45,0.35,0.35,294,60,0.35,50,0.55,1107.80,1107.80,60,0.35,50,0.55,1108.49,1108.49,0.40,24608,0
^SPX,2004-01-02,SXB,2004-01-17,960.000,c,0.00,0.00,0.00,0.00,0,1,146.80,1,148.80,1107.80,1107.80,1,149.50,1,151.50,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXB,2004-01-17,960.000,p,0.00,0.00,0.00,0.00,0,50,0.15,50,0.65,1107.80,1107.80,50,0.15,50,0.65,1108.49,1108.49,0.00,21939,0
^SPX,2004-01-02,SXB,2004-01-17,975.000,c,0.00,0.00,0.00,0.00,0,1,132.10,1,134.10,1107.80,1107.80,1,134.70,1,136.70,1108.49,1108.49,0.00,224,0
^SPX,2004-01-02,SXB,2004-01-17,975.000,p,0.60,0.65,0.50,0.60,4219,57,0.55,56,0.80,1107.80,1107.80,57,0.55,10,0.65,1108.49,1108.49,0.58,40845,0
^SPX,2004-01-02,SXB,2004-01-17,980.000,c,0.00,0.00,0.00,0.00,0,1,127.10,1,129.10,1107.80,1107.80,1,129.80,1,131.80,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXB,2004-01-17,980.000,p,0.70,0.70,0.70,0.70,5,50,0.50,50,0.90,1107.80,1107.80,50,0.50,50,0.85,1108.49,1108.49,0.70,23663,0
^SPX,2004-01-02,SXB,2004-01-17,990.000,c,0.00,0.00,0.00,0.00,0,1,117.20,1,119.20,1107.80,1107.80,1,119.70,1,121.70,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SXB,2004-01-17,990.000,p,0.00,0.00,0.00,0.00,0,50,0.55,1,1.00,1107.80,1107.80,50,0.50,51,1.00,1108.49,1108.49,0.00,3531,0
^SPX,2004-01-02,SXB,2004-01-17,995.000,c,0.00,0.00,0.00,0.00,0,1,112.20,1,114.20,1107.80,1107.80,1,114.60,1,116.60,1108.49,1108.49,0.00,1336,0
^SPX,2004-01-02,SXB,2004-01-17,995.000,p,0.85,1.00,0.60,0.80,3204,1,0.70,50,1.05,1107.80,1107.80,1,0.70,10,0.90,1108.49,1108.49,0.68,17166,0
^SPX,2004-01-02,SPQ,2004-01-17,1005.000,c,0.00,0.00,0.00,0.00,0,50,102.40,50,104.40,1107.80,1107.80,50,105.00,50,107.00,1108.49,1108.49,0.00,7433,0
^SPX,2004-01-02,SPQ,2004-01-17,1005.000,p,1.10,1.10,0.45,0.90,3945,4,0.90,10,1.10,1107.80,1107.80,10,0.90,10,1.10,1108.49,1108.49,0.89,15279,0
^SPX,2004-01-02,SPQ,2004-01-17,1015.000,c,0.00,0.00,0.00,0.00,0,50,92.60,50,94.60,1107.80,1107.80,50,95.20,50,97.20,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPQ,2004-01-17,1015.000,p,1.00,1.10,1.00,1.10,1350,10,1.00,50,1.45,1107.80,1107.80,10,1.00,50,1.30,1108.49,1108.49,1.07,0,0
^SPX,2004-01-02,SPQ,2004-01-17,1025.000,c,0.00,0.00,0.00,0.00,0,50,82.80,50,84.80,1107.80,1107.80,50,85.40,50,87.40,1108.49,1108.49,0.00,14329,0
^SPX,2004-01-02,SPQ,2004-01-17,1025.000,p,1.50,1.65,1.05,1.65,6723,50,1.15,60,1.65,1107.80,1107.80,10,1.15,50,1.50,1108.49,1108.49,1.26,38770,0
^SPX,2004-01-02,SPQ,2004-01-17,1035.000,c,0.00,0.00,0.00,0.00,0,50,73.20,50,75.20,1107.80,1107.80,50,75.70,50,77.70,1108.49,1108.49,0.00,280,0
^SPX,2004-01-02,SPQ,2004-01-17,1035.000,p,1.65,2.00,1.25,1.50,2275,1,1.50,1,2.00,1107.80,1107.80,1,1.30,1,1.80,1108.49,1108.49,1.53,8332,0
^SPX,2004-01-02,SPQ,2004-01-17,1040.000,c,76.50,76.50,76.50,76.50,1,50,68.40,50,70.40,1107.80,1107.80,50,70.90,50,72.90,1108.49,1108.49,76.50,154,0
^SPX,2004-01-02,SPQ,2004-01-17,1040.000,p,1.90,2.00,1.60,1.95,62,1,1.70,1,2.20,1107.80,1107.80,1,1.50,1,2.00,1108.49,1108.49,1.77,4517,0
^SPX,2004-01-02,SPQ,2004-01-17,1045.000,c,73.00,73.00,73.00,73.00,20,50,63.60,50,65.60,1107.80,1107.80,50,66.10,50,68.10,1108.49,1108.49,73.00,186,0
^SPX,2004-01-02,SPQ,2004-01-17,1045.000,p,2.00,2.10,1.70,2.10,1828,1,1.90,1,2.40,1107.80,1107.80,1,1.70,1,2.20,1108.49,1108.49,2.00,11672,0
^SPX,2004-01-02,SPQ,2004-01-17,1050.000,c,69.40,70.40,65.00,65.00,483,50,58.90,50,60.90,1107.80,1107.80,50,61.40,50,63.40,1108.49,1108.49,66.81,22975,0
^SPX,2004-01-02,SPQ,2004-01-17,1050.000,p,2.20,2.90,1.75,2.60,10029,1,2.05,5,2.50,1107.80,1107.80,1,2.00,1,2.40,1108.49,1108.49,2.12,41382,0
^SPX,2004-01-02,SPQ,2004-01-17,1055.000,c,61.80,63.70,61.80,63.70,29,50,54.20,50,56.20,1107.80,1107.80,50,56.70,50,58.70,1108.49,1108.49,63.50,332,0
^SPX,2004-01-02,SPQ,2004-01-17,1055.000,p,2.50,3.00,2.00,2.90,236,1,2.30,10,3.00,1107.80,1107.80,1,2.05,1,2.85,1108.49,1108.49,2.90,3436,0
^SPX,2004-01-02,SPQ,2004-01-17,1060.000,c,57.90,60.00,57.90,59.00,24,50,49.80,50,51.80,1107.80,1107.80,50,52.00,50,54.00,1108.49,1108.49,58.90,3695,0
^SPX,2004-01-02,SPQ,2004-01-17,1060.000,p,2.60,3.20,2.30,3.00,184,1,3.00,3,3.20,1107.80,1107.80,1,2.40,1,3.20,1108.49,1108.49,2.68,30751,0
^SPX,2004-01-02,SPQ,2004-01-17,1065.000,c,53.10,55.50,51.40,51.40,120,50,45.30,50,47.30,1107.80,1107.80,50,47.40,50,49.40,1108.49,1108.49,53.78,8646,0
^SPX,2004-01-02,SPQ,2004-01-17,1065.000,p,2.90,4.00,2.60,3.40,93,1,3.20,4,4.00,1107.80,1107.80,1,2.80,10,3.30,1108.49,1108.49,3.08,10298,0
^SPX,2004-01-02,SPQ,2004-01-17,1070.000,c,51.00,51.00,48.00,48.00,5,50,40.70,50,42.70,1107.80,1107.80,50,42.90,50,44.90,1108.49,1108.49,49.66,760,0
^SPX,2004-01-02,SPQ,2004-01-17,1070.000,p,3.30,4.70,2.85,4.00,1384,1,3.70,10,4.20,1107.80,1107.80,1,3.30,10,4.00,1108.49,1108.49,4.31,4111,0
^SPX,2004-01-02,SPQ,2004-01-17,1075.000,c,45.60,47.10,36.50,36.50,96,50,36.20,50,38.20,1107.80,1107.80,50,38.50,50,40.50,1108.49,1108.49,44.23,38182,0
^SPX,2004-01-02,SPQ,2004-01-17,1075.000,p,4.00,5.50,3.20,4.50,5106,10,4.70,45,5.00,1107.80,1107.80,1,3.90,10,4.50,1108.49,1108.49,3.93,51490,0
^SPX,2004-01-02,SPQ,2004-01-17,1080.000,c,42.00,42.00,38.90,39.00,41,50,32.00,50,34.00,1107.80,1107.80,50,34.10,50,36.10,1108.49,1108.49,39.73,4174,0
^SPX,2004-01-02,SPQ,2004-01-17,1080.000,p,4.20,6.30,3.80,5.90,3011,1,5.10,1,5.80,1107.80,1107.80,1,4.50,11,5.20,1108.49,1108.49,4.30,10898,0
^SPX,2004-01-02,SPQ,2004-01-17,1085.000,c,0.00,0.00,0.00,0.00,0,50,28.10,50,30.10,1107.80,1107.80,50,30.10,50,32.10,1108.49,1108.49,0.00,35,0
^SPX,2004-01-02,SPQ,2004-01-17,1085.000,p,6.00,7.00,4.40,6.20,589,1,5.90,1,6.90,1107.80,1107.80,10,6.00,1,6.40,1108.49,1108.49,5.62,2745,0
^SPX,2004-01-02,SPQ,2004-01-17,1090.000,c,32.10,33.00,29.20,29.20,28,50,24.20,50,26.20,1107.80,1107.80,50,26.10,50,28.10,1108.49,1108.49,30.40,5198,0
^SPX,2004-01-02,SPQ,2004-01-17,1090.000,p,6.20,8.60,5.00,7.60,3994,10,7.20,14,8.00,1107.80,1107.80,10,7.00,10,7.20,1108.49,1108.49,6.58,6701,0
^SPX,2004-01-02,SPQ,2004-01-17,1095.000,c,28.50,28.90,27.00,28.90,5,50,20.50,50,22.50,1107.80,1107.80,50,22.40,50,24.40,1108.49,1108.49,28.34,1231,0
^SPX,2004-01-02,SPQ,2004-01-17,1095.000,p,7.00,10.00,5.80,8.70,235,1,8.40,1,9.20,1107.80,1107.80,1,7.70,1,8.70,1108.49,1108.49,7.77,6902,0
^SPX,2004-01-02,SPT,2004-01-17,1100.000,c,24.00,26.00,16.90,18.50,1363,50,17.30,50,18.90,1107.80,1107.80,2,19.10,5,19.80,1108.49,1108.49,24.14,24453,0
^SPX,2004-01-02,SPT,2004-01-17,1100.000,p,9.50,12.00,6.70,10.10,4341,1,10.10,15,11.20,1107.80,1107.80,10,9.60,1,10.20,1108.49,1108.49,8.63,16773,0
^SPX,2004-01-02,SPT,2004-01-17,1110.000,c,16.80,18.70,11.60,13.50,861,5,12.10,50,13.20,1107.80,1107.80,3,13.10,5,14.00,1108.49,1108.49,15.24,7994,0
^SPX,2004-01-02,SPT,2004-01-17,1110.000,p,11.50,15.20,9.90,14.80,353,1,14.10,3,14.90,1107.80,1107.80,1,12.90,1,14.50,1108.49,1108.49,11.25,1507,0
^SPX,2004-01-02,SPT,2004-01-17,1115.000,c,14.00,15.80,8.30,10.50,1125,6,9.70,70,10.40,1107.80,1107.80,50,10.30,11,10.80,1108.49,1108.49,13.30,1427,0
^SPX,2004-01-02,SPT,2004-01-17,1115.000,p,12.60,18.70,12.00,16.00,498,1,16.60,1,18.20,1107.80,1107.80,1,15.20,10,16.00,1108.49,1108.49,14.38,167,0
^SPX,2004-01-02,SPT,2004-01-17,1120.000,c,12.10,13.00,6.50,7.20,922,10,7.40,50,8.30,1107.80,1107.80,50,8.30,50,9.30,1108.49,1108.49,10.42,4816,0
^SPX,2004-01-02,SPT,2004-01-17,1120.000,p,16.10,22.00,13.70,20.00,376,1,19.50,1,21.10,1107.80,1107.80,10,18.50,1,19.40,1108.49,1108.49,15.56,1132,0
^SPX,2004-01-02,SPT,2004-01-17,1125.000,c,8.50,10.50,5.50,6.40,3836,13,6.00,50,6.50,1107.80,1107.80,10,6.30,7,6.40,1108.49,1108.49,9.17,25216,0
^SPX,2004-01-02,SPT,2004-01-17,1125.000,p,16.90,24.00,15.90,24.00,1076,1,22.50,1,24.50,1107.80,1107.80,1,20.80,1,22.80,1108.49,1108.49,17.35,1267,0
^SPX,2004-01-02,SPT,2004-01-17,1130.000,c,6.90,8.10,3.70,4.50,804,50,4.30,50,5.10,1107.80,1107.80,50,4.80,50,5.60,1108.49,1108.49,5.72,1696,0
^SPX,2004-01-02,SPT,2004-01-17,1130.000,p,0.00,0.00,0.00,0.00,0,1,26.00,1,28.00,1107.80,1107.80,1,24.30,1,26.30,1108.49,1108.49,0.00,191,0
^SPX,2004-01-02,SPT,2004-01-17,1135.000,c,5.60,6.10,3.40,3.80,1511,50,3.20,50,4.00,1107.80,1107.80,6,3.60,50,4.30,1108.49,1108.49,5.22,861,0
^SPX,2004-01-02,SPT,2004-01-17,1135.000,p,27.00,27.00,27.00,27.00,3,1,30.10,1,32.10,1107.80,1107.80,1,27.90,1,29.90,1108.49,1108.49,27.00,1,0
^SPX,2004-01-02,SPT,2004-01-17,1140.000,c,3.50,4.60,2.10,2.80,1924,50,2.30,5,3.00,1107.80,1107.80,3,2.80,5,3.00,1108.49,1108.49,4.21,2308,0
^SPX,2004-01-02,SPT,2004-01-17,1140.000,p,26.90,30.40,26.90,30.40,3,1,34.20,1,36.20,1107.80,1107.80,1,32.00,1,34.00,1108.49,1108.49,28.87,0,0
^SPX,2004-01-02,SPT,2004-01-17,1150.000,c,1.90,2.80,1.25,1.50,1932,4,1.25,10,1.50,1107.80,1107.80,50,1.40,10,1.70,1108.49,1108.49,2.25,18722,0
^SPX,2004-01-02,SPT,2004-01-17,1150.000,p,36.00,44.50,34.00,44.50,164,1,42.70,5,44.50,1107.80,1107.80,1,40.60,1,42.60,1108.49,1108.49,36.91,678,0
^SPX,2004-01-02,SPT,2004-01-17,1155.000,c,1.60,2.10,1.00,1.00,572,50,0.80,50,1.30,1107.80,1107.80,50,0.90,50,1.40,1108.49,1108.49,1.48,840,0
^SPX,2004-01-02,SPT,2004-01-17,1155.000,p,0.00,0.00,0.00,0.00,0,1,47.30,1,49.30,1107.80,1107.80,1,45.20,1,47.20,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPT,2004-01-17,1160.000,c,1.30,1.60,1.10,1.10,958,51,0.45,50,0.95,1107.80,1107.80,50,0.60,50,1.10,1108.49,1108.49,1.45,825,0
^SPX,2004-01-02,SPT,2004-01-17,1160.000,p,0.00,0.00,0.00,0.00,0,1,52.00,1,54.00,1107.80,1107.80,1,49.80,1,51.80,1108.49,1108.49,0.00,20,0
^SPX,2004-01-02,SPT,2004-01-17,1165.000,c,1.00,1.00,1.00,1.00,100,50,0.25,50,0.75,1107.80,1107.80,50,0.35,50,0.85,1108.49,1108.49,1.00,340,0
^SPX,2004-01-02,SPT,2004-01-17,1165.000,p,0.00,0.00,0.00,0.00,0,1,56.70,1,58.70,1107.80,1107.80,1,54.60,1,56.60,1108.49,1108.49,0.00,0,0
^SPX,2004-01-02,SPT,2004-01-17,1175.000,c,0.70,0.75,0.40,0.60,1154,2,0.40,50,0.60,1107.80,1107.80,10,0.45,50,0.70,1108.49,1108.49,0.60,8534,0
^SPX,2004-01-02,SPT,2004-01-17,1175.000,p,0.00,0.00,0.00,0.00,0,1,66.60,1,68.60,1107.80,1107.80,1,64.40,1,66.40,1108.49,1108.49,0.00,6,0
^SPX,2004-01-02,SZP,2004-01-17,1200.000,c,0.30,0.30,0.15,0.25,61,11,0.05,2,0.40,1107.80,1107.80,11,0.05,1,0.35,1108.49,1108.49,0.22,1524,0
^SPX,2004-01-02,SZP,2004-01-17,1200.000,p,0.00,0.00,0.00,0.00,0,1,91.30,1,93.30,1107.80,1107.80,1,89.10,1,91.10,1108.49,1108.49,0.00,309,0
^SPX,2004-01-02,SZP,2004-01-17,1250.000,c,0.05,0.05,0.05,0.05,132,0,0.00,10,0.05,1107.80,1107.80,0,0.00,10,0.05,1108.49,1108.49,0.05,2325,0
^SPX,2004-01-02,SZP,2004-01-17,1250.000,p,0.00,0.00,0.00,0.00,0,1,141.50,1,143.50,1107.80,1107.80,1,138.70,1,140.70,1108.49,1108.49,0.00,221,0
^SPX,2004-01-02,SYG,2004-02-21,600.000,c,0.00,0.00,0.00,0.00,0,1,505.20,1,507.20,1107.80,1107.80,1,507.70,1,509.70,1108.49,1108.49,0.00,0,0
